State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Kerala,Alappuzha,Chengannur,Capsicum,Other,FAQ,26/01/2024,0,0,7000,164
Kerala,Alappuzha,Cherthala,Capsicum,Capsicum,FAQ,26/01/2024,6000,6200,6100,164
Haryana,Jhajar,Bahadurgarh,Capsicum,Other,FAQ,26/01/2024,4500,5000,4800,164
Maharashtra,Kolhapur,Vadgaonpeth,Cabbage,Other,FAQ,26/01/2024,1000,1500,1200,154
Gujarat,Vadodara(Baroda),Vadodara(Sayajipura),Raddish,Other,FAQ,26/01/2024,800,1000,950,161
Haryana,Ambala,Ambala City(Subji Mandi),Raddish,Other,FAQ,26/01/2024,1300,1740,1570,161
Uttar Pradesh,Mathura,Kosikalan,Carrot,Carrot,FAQ,26/01/2024,1000,1080,1060,153
Uttar Pradesh,Mathura,Mathura,Carrot,Carrot,FAQ,26/01/2024,860,1060,980,153
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Carrot,Carrot,FAQ,26/01/2024,1120,1320,1225,153
Uttar Pradesh,Pratapgarh,Pratapgarh,Carrot,Carrot,FAQ,26/01/2024,1250,1450,1320,153
Uttar Pradesh,Raebarelli,Jayas,Carrot,Carrot,FAQ,26/01/2024,1700,1780,1710,153
Haryana,Kaithal,Siwan,Raddish,Other,FAQ,26/01/2024,1000,1100,1100,161
Maharashtra,Pune,Junnar(Narayangaon),Cabbage,Other,FAQ,26/01/2024,800,1000,900,154
Punjab,Jalandhar,Jalandhar City(Jalandhar),Capsicum,Capsicum,FAQ,26/01/2024,1800,3000,2400,164
Punjab,kapurthala,Phagwara,Cabbage,Other,FAQ,26/01/2024,1000,1500,1300,154
Punjab,Ludhiana,Ludhiana,Cabbage,Other,FAQ,26/01/2024,900,1100,900,154
Punjab,Mansa,Budalada,Cabbage,Cabbage,FAQ,26/01/2024,1500,2000,1800,154
Punjab,Gurdaspur,Dhariwal,Raddish,Raddish,FAQ,26/01/2024,500,700,600,161
Punjab,Muktsar,Giddarbaha,Cabbage,Cabbage,FAQ,26/01/2024,700,800,800,154
Punjab,Muktsar,Muktsar,Cabbage,Cabbage,FAQ,26/01/2024,600,1000,800,154
Punjab,Sangrur,Malerkotla,Cabbage,Cabbage,FAQ,26/01/2024,700,1000,800,154
Kerala,Alappuzha,Cherthala,Cucumbar(Kheera),Cucumbar,FAQ,26/01/2024,2200,2400,2300,159
Punjab,Sangrur,Malerkotla,Capsicum,Capsicum,FAQ,26/01/2024,2500,3000,2800,164
Punjab,Fazilka,Jalalabad,Cabbage,Other,FAQ,26/01/2024,1200,1350,1300,154
Punjab,Gurdaspur,Kalanaur,Cabbage,Cabbage,FAQ,26/01/2024,1700,1800,1750,154
Punjab,Hoshiarpur,Dasuya,Cabbage,Other,FAQ,26/01/2024,600,1000,800,154
Maharashtra,Pune,Pune(Pimpri),Raddish,Other,FAQ,26/01/2024,8,8,8,161
Meghalaya,East Jaintia Hills,Khliehriat,Raddish,Other,FAQ,26/01/2024,2000,3000,2500,161
Punjab,Ludhiana,Ludhiana,Capsicum,Other,FAQ,26/01/2024,2500,3100,2700,164
Punjab,Ludhiana,Samrala,Capsicum,Other,FAQ,26/01/2024,4000,4500,4200,164
Punjab,Mansa,Budalada,Capsicum,Capsicum,FAQ,26/01/2024,2500,3000,2800,164
Punjab,Muktsar,Giddarbaha,Capsicum,Capsicum,FAQ,26/01/2024,2600,3000,2800,164
Odisha,Mayurbhanja,Baripada,Cabbage,Cabbage,FAQ,26/01/2024,1000,1200,1100,154
Karnataka,Kolar,Chintamani,Alsandikai,Alsandikai,FAQ,26/01/2024,2000,3500,3000,166
Punjab,Gurdaspur,Gurdaspur,Capsicum,Other,FAQ,26/01/2024,2000,2400,2200,164
Punjab,Hoshiarpur,Garh Shankar,Capsicum,Capsicum,FAQ,26/01/2024,2500,4500,3500,164
Punjab,Bhatinda,Goniana,Cabbage,Other,FAQ,26/01/2024,800,1000,900,154
Punjab,Bhatinda,Maur,Cabbage,Cabbage,FAQ,26/01/2024,800,1000,900,154
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Raddish,Raddish,FAQ,26/01/2024,700,1000,900,161
Punjab,Barnala,Barnala,Raddish,Other,FAQ,26/01/2024,800,1000,900,161
Punjab,Bhatinda,Bathinda,Raddish,Other,FAQ,26/01/2024,700,1000,700,161
Punjab,Gurdaspur,Gurdaspur,Raddish,Other,FAQ,26/01/2024,600,700,650,161
Odisha,Balasore,Jaleswar,Cabbage,Other,FAQ,26/01/2024,1000,1400,1200,154
Odisha,Bargarh,Bargarh(Barapalli),Cabbage,Cabbage,FAQ,26/01/2024,2100,2300,2200,154
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Kinnow,Kinnow,Small,26/01/2024,800,1600,1150,336
Punjab,Bhatinda,Maur,Kinnow,Kinnow,Medium,26/01/2024,1300,1500,1400,336
Punjab,Fazilka,Abohar,Kinnow,Kinnow,Medium,26/01/2024,475,1250,850,336
Punjab,Hoshiarpur,Dasuya,Kinnow,Other,Medium,26/01/2024,1000,1300,1150,336
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Kinnow,Kinnow,Medium,26/01/2024,1000,1800,1500,336
Punjab,Jalandhar,Jalandhar City(Jalandhar),Kinnow,Other,Medium,26/01/2024,1500,3000,2400,336
Uttrakhand,Garhwal (Pauri),Kotadwara,Kinnow,Kinnow,Large,26/01/2024,2000,2400,2200,336
Uttrakhand,Garhwal (Pauri),Kotadwara,Kinnow,Kinnow,Medium,26/01/2024,1800,2200,2000,336
Uttrakhand,Garhwal (Pauri),Kotadwara,Kinnow,Kinnow,Small,26/01/2024,1600,2000,1800,336
Himachal Pradesh,Mandi,Mandi(Mandi),Squash(Chappal Kadoo),Squash(Chappal Kadoo),FAQ,26/01/2024,2000,2200,2100,332
Haryana,Fatehabad,Jakhal,Kinnow,Other,Large,26/01/2024,2000,2000,2000,336
Haryana,Kurukshetra,Ladwa,Kinnow,Kinnow,Medium,26/01/2024,2000,2000,2000,336
Uttar Pradesh,Shahjahanpur,Jalalabad,Brinjal,Round/Long,FAQ,26/01/2024,500,600,550,35
Uttar Pradesh,Ghaziabad,Ghaziabad,Brinjal,Round/Long,FAQ,26/01/2024,1700,1800,1750,35
Uttar Pradesh,Ghaziabad,Hapur,Brinjal,Round/Long,FAQ,26/01/2024,1650,1760,1700,35
Uttar Pradesh,Gonda,Nawabganj,Brinjal,Round/Long,FAQ,26/01/2024,2050,2150,2100,35
Uttar Pradesh,Amethi,Jafarganj,Brinjal,Brinjal,FAQ,26/01/2024,1620,1700,1660,35
Uttar Pradesh,Amroha,Dhanaura,Brinjal,Brinjal,FAQ,26/01/2024,500,800,700,35
Uttar Pradesh,Ayodhya,Rudauli,Brinjal,Brinjal,FAQ,26/01/2024,1650,1750,1700,35
Uttar Pradesh,Badaun,Shahaswan,Brinjal,Brinjal,FAQ,26/01/2024,900,1100,1000,35
Uttar Pradesh,Bahraich,Bahraich,Brinjal,Round/Long,FAQ,26/01/2024,2000,2200,2095,35
Uttar Pradesh,Ballia,Ballia,Brinjal,Brinjal,FAQ,26/01/2024,1460,1580,1520,35
Uttar Pradesh,Kannuj,Kannauj,Brinjal,Round,FAQ,26/01/2024,1380,1460,1420,35
Uttar Pradesh,Kanpur,Uttaripura,Brinjal,Arkasheela Mattigulla,FAQ,26/01/2024,2025,2225,2125,35
Uttar Pradesh,Kanpur Dehat,Jhijhank,Brinjal,Round/Long,FAQ,26/01/2024,1600,1750,1685,35
Uttar Pradesh,Mathura,Kosikalan,Brinjal,Brinjal,FAQ,26/01/2024,1000,1100,1050,35
Punjab,Muktsar,Malout,Brinjal,Round/Long,FAQ,26/01/2024,1400,2000,1600,35
Punjab,Sangrur,Lehra Gaga,Brinjal,Other,FAQ,26/01/2024,1500,1500,1500,35
Punjab,Tarntaran,Tarantaran,Brinjal,Other,FAQ,26/01/2024,1600,2000,1800,35
Tripura,Khowai,Teliamura,Brinjal,Round/Long,FAQ,26/01/2024,5000,5300,5200,35
Uttar Pradesh,Agra,Jagnair,Brinjal,Brinjal,FAQ,26/01/2024,800,900,850,35
Punjab,Barnala,Barnala,Brinjal,Other,FAQ,26/01/2024,1500,2000,1750,35
Punjab,Fazilka,Jalalabad,Brinjal,Other,FAQ,26/01/2024,1400,1400,1400,35
Punjab,Jalandhar,Bilga,Brinjal,Other,FAQ,26/01/2024,1800,2000,1900,35
Punjab,Jalandhar,Noor Mehal,Brinjal,Other,FAQ,26/01/2024,1000,1000,1000,35
Uttar Pradesh,Sonbhadra,Robertsganj,Apple,Delicious,Medium,26/01/2024,7100,7350,7215,17
Uttrakhand,UdhamSinghNagar,Kicchha,Apple,Kasmir/Shimla - II,Medium,26/01/2024,4800,4900,4850,17
Uttar Pradesh,Jalaun (Orai),Orai,Apple,Delicious,Medium,26/01/2024,7000,7200,7100,17
Punjab,Fatehgarh,Sirhind,Pineapple,Other,Medium,26/01/2024,4000,4500,4000,21
Uttar Pradesh,Lalitpur,Lalitpur,Apple,Kasmir/Shimla - II,Medium,26/01/2024,6750,6850,6800,17
Uttar Pradesh,Mahoba,Mahoba,Apple,Royal Delicious,Medium,26/01/2024,7000,7150,7070,17
Uttar Pradesh,Mainpuri,Mainpuri,Apple,Delicious,Medium,26/01/2024,6600,6800,6700,17
Uttar Pradesh,Mirzapur,Ahirora,Apple,Delicious,Medium,26/01/2024,7150,7350,7260,17
Uttar Pradesh,Pratapgarh,Pratapgarh,Apple,Delicious,Medium,26/01/2024,7100,7250,7140,17
Uttar Pradesh,Fatehpur,Khaga,Apple,Kasmir/Shimla - II,Medium,26/01/2024,7125,7235,7170,17
Kerala,Ernakulam,Mazhuvannur VFPCK,Pineapple,Pine Apple,Large,26/01/2024,1800,5200,3900,21
Kerala,Kottayam,Athirampuzha,Pineapple,Other,Medium,26/01/2024,5300,5500,5400,21
Madhya Pradesh,Katni,Katni,Wheat,Mill Quality,FAQ,26/01/2024,2400,2400,2400,1
Punjab,Ludhiana,Jagraon,Pineapple,Other,Medium,26/01/2024,3500,4000,3750,21
Uttar Pradesh,Kanpur Dehat,Jhijhank,Apple,Delicious,Medium,26/01/2024,6550,6750,6650,17
Rajasthan,Udaipur,Udaipur (F&V),Pineapple,Other,Medium,26/01/2024,2000,3000,2500,21
West Bengal,Kolkata,Mechua,Apple,Apple,Medium,26/01/2024,8000,9000,9000,17
West Bengal,Purba Bardhaman,Katwa,Paddy(Dhan)(Common),Fine,FAQ,26/01/2024,2193,2223,2203,2
Kerala,Ernakulam,Koovapadi VFPCK,Pineapple,Other,Large,26/01/2024,4000,4500,4200,21
Uttar Pradesh,Firozabad,Tundla,Apple,Apple,Medium,26/01/2024,6900,7000,6950,17
Karnataka,Kolar,Kolar,Cauliflower,Local,FAQ,26/01/2024,1000,1300,1200,34
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,26/01/2024,4200,4400,4300,34
Punjab,Tarntaran,Patti,Coriander(Leaves),Other,FAQ,26/01/2024,100,130,120,43
Punjab,Tarntaran,Patti,Potato,Other,FAQ,26/01/2024,500,600,530,24
Punjab,Tarntaran,Tarantaran,Potato,Other,FAQ,26/01/2024,400,500,450,24
Kerala,Kottayam,Athirampuzha,Cauliflower,Cauliflower,FAQ,26/01/2024,4800,5000,4900,34
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,FAQ,26/01/2024,2700,2800,2800,34
Rajasthan,Churu,Churu,Potato,(Red Nanital),FAQ,26/01/2024,600,700,650,24
Rajasthan,Churu,Sujangarh,Potato,Other,FAQ,26/01/2024,600,800,700,24
Rajasthan,Hanumangarh,Hanumangarh,Potato,(Red Nanital),FAQ,26/01/2024,1200,1200,1200,24
Rajasthan,Jhunjunu,Jhunjhunu,Potato,(Red Nanital),FAQ,26/01/2024,500,800,800,24
Kerala,Thirssur,Irinjalakkuda,Cauliflower,Other,FAQ,26/01/2024,3500,3500,3500,34
Telangana,Hyderabad,Gudimalkapur,Potato,(Red Nanital),FAQ,26/01/2024,900,1500,1200,24
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,Other,FAQ,26/01/2024,1000,1500,1200,34
Maharashtra,Jalgaon,Bhusaval,Cauliflower,Other,FAQ,26/01/2024,2500,3500,2800,34
Maharashtra,Kolhapur,Vadgaonpeth,Cauliflower,Other,FAQ,26/01/2024,1000,3000,2000,34
Punjab,Hoshiarpur,Mukerian,Potato,Potato,FAQ,26/01/2024,800,1000,900,24
Punjab,Jalandhar,Bilga,Potato,Other,FAQ,26/01/2024,1000,1200,1100,24
Tripura,Dhalai,Chowmanu,Potato,Jyoti,FAQ,26/01/2024,2100,2300,2200,24
Tripura,Dhalai,Masli,Potato,Local,FAQ,26/01/2024,3000,4000,3500,24
Tripura,Gomati,Silachhari,Potato,Other,FAQ,26/01/2024,2500,3500,3000,24
Maharashtra,Sholapur,Akluj,Cauliflower,Other,FAQ,26/01/2024,1000,2500,1800,34
Tripura,Khowai,Kalyanpur,Potato,Jalander,FAQ,26/01/2024,2000,2200,2100,24
Tripura,Khowai,Teliamura,Potato,Jalander,FAQ,26/01/2024,1350,1450,1400,24
Tripura,South District,Barpathari,Potato,Jalander,FAQ,26/01/2024,1600,1800,1700,24
Odisha,Bargarh,Sohela,Cauliflower,Other,FAQ,26/01/2024,1400,1600,1500,34
Odisha,Dhenkanal,Kamakhyanagar,Cauliflower,Cauliflower,FAQ,26/01/2024,1400,1800,1500,34
Punjab,Muktsar,Malout,Potato,Potato,FAQ,26/01/2024,700,900,800,24
Punjab,Patiala,Rajpura,Potato,Other,FAQ,26/01/2024,400,500,450,24
Kerala,Alappuzha,Alappuzha,Cauliflower,Other,FAQ,26/01/2024,4200,5000,4500,34
Kerala,Alappuzha,Aroor,Cauliflower,Other,FAQ,26/01/2024,4400,4600,4500,34
Maharashtra,Nagpur,Kalmeshwar,Cauliflower,Other,FAQ,26/01/2024,1105,1500,1315,34
Telangana,Hyderabad,Mahboob Manison,Potato,(Red Nanital),FAQ,26/01/2024,1500,1500,1500,24
Punjab,kapurthala,Sultanpur,Potato,Other,FAQ,26/01/2024,450,500,500,24
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,26/01/2024,560,620,620,24
Punjab,Jalandhar,Noor Mehal,Potato,Other,FAQ,26/01/2024,700,700,700,24
West Bengal,Murshidabad,Beldanga,Jute,TD-5,FAQ,26/01/2024,4700,4900,4800,16
West Bengal,Uttar Dinajpur,Raiganj,Jute,TD-5,FAQ,26/01/2024,5100,5200,5150,16
Kerala,Idukki,Munnar,Banana,Nendra Bale,Medium,26/01/2024,4500,6000,5000,19
Kerala,Idukki,Munnar,Banana,Palayamthodan,Medium,26/01/2024,5000,7000,6000,19
Kerala,Idukki,Munnar,Banana,Poovan,Medium,26/01/2024,6000,7500,7000,19
Kerala,Idukki,Nedumkandam,Banana,Robusta,Medium,26/01/2024,2500,2500,2500,19
Uttar Pradesh,Amethi,Jafarganj,Garlic,Desi,FAQ,26/01/2024,13400,13600,13500,25
Kerala,Kannur,Irikkur,Banana,Other,Medium,26/01/2024,4000,4000,4000,19
Kerala,Kannur,Payyannur,Banana,Other,Medium,26/01/2024,2900,3100,3000,19
Uttar Pradesh,Badaun,Badayoun,Garlic,Garlic,FAQ,26/01/2024,11250,11500,11345,25
West Bengal,Bankura,Khatra,Wheat,Sonalika,FAQ,26/01/2024,2650,2900,2800,1
Uttar Pradesh,Bahraich,Bahraich,Garlic,Garlic,FAQ,26/01/2024,14650,14850,14750,25
Uttar Pradesh,Ballia,Chitwadagaon,Garlic,Average,FAQ,26/01/2024,13680,13800,13740,25
Kerala,Kasargod,Kanjangadu,Banana,Other,Large,26/01/2024,5200,5800,5400,19
Uttar Pradesh,Ballia,Ballia,Barley (Jau),Dara,FAQ,26/01/2024,2115,2240,2175,29
Kerala,Ernakulam,Mazhuvannur VFPCK,Banana,Palayamthodan,Large,26/01/2024,500,2100,1300,19
Kerala,Ernakulam,Mazhuvannur VFPCK,Banana,Robusta,Large,26/01/2024,1200,2600,1900,19
Uttar Pradesh,Pratapgarh,Pratapgarh,Wheat,Dara,FAQ,26/01/2024,2400,2550,2465,1
Kerala,Idukki,Kattappana,Banana,Palayamthodan,Medium,26/01/2024,2100,3400,2300,19
Uttar Pradesh,Sambhal,Chandausi,Wheat,Dara,FAQ,26/01/2024,2540,2585,2560,1
Kerala,Kollam,Chathanoor,Banana,Palayamthodan,Medium,26/01/2024,3800,4200,4000,19
Kerala,Kollam,Chathanoor,Banana,Red Banana,Medium,26/01/2024,6800,7200,7000,19
Uttar Pradesh,Etah,Etah,Garlic,Garlic,FAQ,26/01/2024,13500,15000,14250,25
Uttar Pradesh,Etawah,Bharthna,Garlic,Garlic,FAQ,26/01/2024,11850,12350,12100,25
Uttar Pradesh,Etawah,Etawah,Garlic,Garlic,FAQ,26/01/2024,11700,12500,12100,25
Uttar Pradesh,Gautam Budh Nagar,Dadri,Garlic,Garlic,FAQ,26/01/2024,13400,13800,13600,25
Uttar Pradesh,Ghaziabad,Ghaziabad,Garlic,UP,FAQ,26/01/2024,13750,13850,13800,25
Uttar Pradesh,Gonda,Nawabganj,Garlic,Garlic,FAQ,26/01/2024,14500,14700,14600,25
Kerala,Kollam,Kollam,Banana,Palayamthodan,Medium,26/01/2024,2000,2500,2200,19
Kerala,Alappuzha,Alappuzha,Banana,Palayamthodan,Large,26/01/2024,2800,3500,3100,19
Uttar Pradesh,Kanpur,Uttaripura,Wheat,Dara,FAQ,26/01/2024,2470,2570,2520,1
Uttar Pradesh,Kanpur Dehat,Pukharayan,Wheat,Dara,FAQ,26/01/2024,2450,2500,2475,1
Punjab,Gurdaspur,Gurdaspur,Garlic,Other,FAQ,26/01/2024,14000,16000,15000,25
Uttar Pradesh,Lucknow,Banthara,Wheat,Dara,FAQ,26/01/2024,2505,2525,2515,1
Kerala,Ernakulam,Koovapadi VFPCK,Banana,Poovan,Large,26/01/2024,3600,4000,3800,19
Uttar Pradesh,Mainpuri,Mainpuri,Wheat,Dara,FAQ,26/01/2024,2370,2390,2381,1
Uttar Pradesh,Mirzapur,Ahirora,Wheat,Dara,FAQ,26/01/2024,2500,2620,2540,1
West Bengal,Paschim Bardhaman,Durgapur,Wheat,Other,FAQ,26/01/2024,2200,2345,2300,1
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Barley (Jau),Dara,FAQ,26/01/2024,2200,2250,2220,29
Rajasthan,Udaipur,Udaipur (Grain),Garlic,Average,FAQ,26/01/2024,1950,2150,2050,25
Uttar Pradesh,Agra,Jagnair,Wheat,Dara,FAQ,26/01/2024,2200,2300,2250,1
Uttar Pradesh,Aligarh,Aligarh,Wheat,Dara,FAQ,26/01/2024,2580,2600,2590,1
Uttar Pradesh,Amethi,Jafarganj,Wheat,Dara,FAQ,26/01/2024,2500,2600,2550,1
Uttar Pradesh,Badaun,Badayoun,Wheat,Dara,FAQ,26/01/2024,2540,2620,2580,1
Haryana,Kurukshetra,Shahabad,Ginger(Dry),Vegitable-fresh,FAQ,26/01/2024,8000,8500,8200,27
Haryana,Ambala,Barara,Garlic,Average,FAQ,26/01/2024,3000,3000,3000,25
Haryana,Yamuna Nagar,Jagadhri,Garlic,Average,FAQ,26/01/2024,14000,15000,15000,25
Uttar Pradesh,Badaun,Wazirganj,Wheat,Dara,FAQ,26/01/2024,2400,2500,2450,1
Maharashtra,Pune,Junnar(Otur),Ginger(Dry),Other,FAQ,26/01/2024,2000,7110,4500,27
Punjab,Gurdaspur,Gurdaspur,Ginger(Dry),Other,FAQ,26/01/2024,7000,9000,8000,27
Haryana,Ambala,Barara,Banana,Other,Medium,26/01/2024,2000,2200,2000,19
Kerala,Alappuzha,Chengannur,Garlic,Garlic,FAQ,26/01/2024,0,0,28000,25
Kerala,Ernakulam,Angamaly,Garlic,Average,FAQ,26/01/2024,29000,30000,29500,25
Haryana,Fatehabad,Ratia,Banana,Other,Large,26/01/2024,2600,2600,2600,19
Haryana,Kurukshetra,Ladwa,Banana,Other,Medium,26/01/2024,3000,3000,3000,19
Haryana,Mewat,Nuh,Banana,Other,Medium,26/01/2024,1000,1000,1000,19
Uttar Pradesh,Ghaziabad,Ghaziabad,Wheat,Dara,FAQ,26/01/2024,2550,2570,2560,1
Himachal Pradesh,Mandi,Dhanotu (Mandi),Banana,Other,Large,26/01/2024,2600,2800,2700,19
Uttrakhand,Garhwal (Pauri),Kotadwara,Grapes,Other,Large,26/01/2024,3000,3400,3200,22
Rajasthan,Dausa,Lalsot,Wheat,Other,FAQ,26/01/2024,2362,2599,2470,1
Rajasthan,Jodhpur,Jodhpur (F&V),Grapes,Other,Medium,26/01/2024,4000,8000,6000,22
Himachal Pradesh,Hamirpur,Hamirpur,Banana,Other,Medium,26/01/2024,2600,3200,2900,19
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Banana,Other,Medium,26/01/2024,2600,3200,2900,19
Maharashtra,Ahmednagar,Rahata,Garlic,Other,FAQ,26/01/2024,25000,25000,25000,25
Punjab,Ludhiana,Doraha,Ginger(Dry),Big/Thick,FAQ,26/01/2024,12000,12000,12000,27
Punjab,Muktsar,Giddarbaha,Ginger(Dry),Dry,FAQ,26/01/2024,8000,8500,8500,27
Haryana,Gurgaon,Gurgaon,Banana,Other,Large,26/01/2024,2000,3000,2500,19
Kerala,Idukki,Kattappana,Garlic,Other,FAQ,26/01/2024,15500,16000,15800,25
Punjab,Jalandhar,Jalandhar City(Jalandhar),Grapes,Other,Medium,26/01/2024,2000,4000,2600,22
Punjab,kapurthala,Phagwara,Grapes,Other,Medium,26/01/2024,5055,6000,5702,22
Tripura,Sepahijala,Sonamura,Cauliflower,Cauliflower,FAQ,26/01/2024,2500,2800,2600,34
Uttar Pradesh,Amethi,Sultanpur,Cauliflower,Cauliflower,FAQ,26/01/2024,1000,1225,1100,34
Punjab,Sangrur,Sangrur,Cauliflower,Cauliflower,FAQ,26/01/2024,2000,2500,2200,34
Punjab,Sangrur,Sunam,Cauliflower,Cauliflower,FAQ,26/01/2024,1500,2500,2000,34
Rajasthan,Alwar,Alwar (F&V),Cauliflower,Other,FAQ,26/01/2024,1600,2300,2000,34
Rajasthan,Bikaner,Bikaner (F&V),Cauliflower,Other,FAQ,26/01/2024,1100,1300,1200,34
Uttar Pradesh,Hardoi,Hardoi,Potato,Kufri Megha,FAQ,26/01/2024,660,750,710,24
Telangana,Hyderabad,Gudimalkapur,Cauliflower,African Sarson,FAQ,26/01/2024,1000,2000,1500,34
Telangana,Hyderabad,Mahboob Manison,Cauliflower,African Sarson,FAQ,26/01/2024,1500,1500,1500,34
Telangana,Ranga Reddy,Chevella,Cauliflower,African Sarson,FAQ,26/01/2024,1500,1500,1500,34
Uttar Pradesh,Jalaun (Orai),Orai,Potato,Desi,FAQ,26/01/2024,700,820,780,24
Uttar Pradesh,Jaunpur,Jaunpur,Potato,Badshah,FAQ,26/01/2024,660,740,700,24
Uttar Pradesh,Badaun,Bilsi,Potato,Local,FAQ,26/01/2024,600,660,640,24
Punjab,Fazilka,Jalalabad,Cauliflower,Other,FAQ,26/01/2024,1300,1500,1400,34
Punjab,Gurdaspur,Gurdaspur,Cauliflower,Other,FAQ,26/01/2024,700,800,750,34
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Cauliflower,Cauliflower,FAQ,26/01/2024,1800,2000,2000,34
Uttar Pradesh,Banda,Banda,Potato,Desi,FAQ,26/01/2024,650,800,730,24
Uttar Pradesh,Barabanki,Safdarganj,Potato,Desi,FAQ,26/01/2024,600,690,680,24
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Cauliflower,Other,FAQ,26/01/2024,2500,3200,3000,34
Punjab,Jalandhar,Bhogpur,Cauliflower,Other,FAQ,26/01/2024,1800,1800,1800,34
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cauliflower,Other,FAQ,26/01/2024,700,1600,1100,34
Uttar Pradesh,Lalitpur,Lalitpur,Potato,Local,FAQ,26/01/2024,790,875,860,24
Uttar Pradesh,Maharajganj,Nautnava,Potato,Desi,FAQ,26/01/2024,800,1000,900,24
Uttar Pradesh,Balrampur,Tulsipur,Cauliflower,Cauliflower,FAQ,26/01/2024,1190,1290,1240,34
Uttar Pradesh,Bareilly,Anwala,Cauliflower,Cauliflower,FAQ,26/01/2024,700,800,750,34
Uttar Pradesh,Mathura,Kosikalan,Potato,Desi,FAQ,26/01/2024,600,680,650,24
Uttar Pradesh,Mirzapur,Ahirora,Potato,Badshah,FAQ,26/01/2024,600,780,670,24
Uttar Pradesh,Mirzapur,Mirzapur,Potato,Desi,FAQ,26/01/2024,600,725,670,24
Uttar Pradesh,Bijnor,Bijnaur,Potato,Desi,FAQ,26/01/2024,600,750,670,24
Uttar Pradesh,Bijnor,Kiratpur,Potato,Desi,FAQ,26/01/2024,700,800,750,24
Punjab,kapurthala,Bhulath,Cauliflower,Cauliflower,FAQ,26/01/2024,1300,1300,1300,34
Punjab,kapurthala,Phagwara,Cauliflower,Other,FAQ,26/01/2024,2000,2506,2395,34
Punjab,Ludhiana,Doraha,Cauliflower,Other,FAQ,26/01/2024,1500,2000,1800,34
Punjab,Ludhiana,Khanna,Cauliflower,Other,FAQ,26/01/2024,1000,2500,1500,34
Punjab,Mohali,Dera Bassi,Cauliflower,Other,FAQ,26/01/2024,1700,1800,1700,34
Uttar Pradesh,Bulandshahar,Anoop Shahar,Potato,F.A.Q.,FAQ,26/01/2024,400,800,600,24
Uttar Pradesh,Bulandshahar,Gulavati,Potato,Other,FAQ,26/01/2024,1000,1200,1100,24
Uttar Pradesh,Bulandshahar,Siyana,Potato,Desi,FAQ,26/01/2024,650,760,700,24
Odisha,Mayurbhanja,Udala,Cauliflower,Local,FAQ,26/01/2024,1800,1900,1800,34
Uttar Pradesh,Amethi,Sultanpur,Potato,Chandermukhi,FAQ,26/01/2024,625,800,700,24
Uttar Pradesh,Amroha,Amroha,Potato,Kufri Megha,FAQ,26/01/2024,600,700,650,24
Odisha,Kalahandi,Kesinga,Cauliflower,Other,FAQ,26/01/2024,2000,2000,2000,34
Odisha,Mayurbhanja,Saraskana,Cauliflower,Cauliflower,FAQ,26/01/2024,1200,1500,1400,34
Uttar Pradesh,Bareilly,Anwala,Potato,Local,FAQ,26/01/2024,500,600,550,24
Uttar Pradesh,Bareilly,Bahedi,Potato,Kufri Megha,FAQ,26/01/2024,650,695,670,24
Punjab,Jalandhar,Phillaur(Apra Mandi),Cauliflower,Other,FAQ,26/01/2024,2000,2000,2000,34
Punjab,Muktsar,Bariwala,Cauliflower,Cauliflower,FAQ,26/01/2024,160,180,180,34
Uttar Pradesh,Fatehpur,Khaga,Potato,Desi,FAQ,26/01/2024,600,700,650,24
Punjab,Sangrur,Bhawanigarh,Cauliflower,Other,FAQ,26/01/2024,1000,1500,1250,34
Punjab,Sangrur,Malerkotla,Cauliflower,Other,FAQ,26/01/2024,700,1000,800,34
Rajasthan,Ajmer,Kekri,Cotton,Other,FAQ,26/01/2024,5600,6851,6100,15
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,American,FAQ,26/01/2024,5301,7000,6350,15
Tamil Nadu,Theni,Bodinayakkanur,Cotton,Other,FAQ,26/01/2024,7000,8200,7600,15
Chattisgarh,Bijapur,Bijapur,Paddy(Dhan)(Common),Other,FAQ,26/01/2024,2183,2203,2183,2
Chattisgarh,Bilaspur,Jairamnagar,Paddy(Dhan)(Common),Paddy Coarse,FAQ,26/01/2024,2183,2183,2183,2
Uttar Pradesh,Kanpur,Choubepur,Mustard,Sarson(Black),FAQ,26/01/2024,5200,5300,5250,12
Uttar Pradesh,Hardoi,Madhoganj,Groundnut,Local,FAQ,26/01/2024,6550,6600,6580,10
