State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Kerala,Thirssur,Thrissur,Banana,Banana - Ripe,Medium,26/03/2024,3000,3500,3300,19
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,Medium,26/03/2024,2600,2800,2700,19
Gujarat,Kheda,Nadiyad(Chaklasi),Potato,Potato,FAQ,26/03/2024,900,1000,950,24
Gujarat,Kheda,Nadiyad(Piplag),Potato,Potato,FAQ,26/03/2024,1000,1200,1150,24
Gujarat,Mehsana,Mehsana(Mehsana Veg),Potato,Potato,FAQ,26/03/2024,400,2000,1350,24
Gujarat,Navsari,Bilimora,Potato,Other,FAQ,26/03/2024,2000,2500,2200,24
Gujarat,Surendranagar,Vadhvan,Potato,Potato,FAQ,26/03/2024,1500,2000,1750,24
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Poovan,Medium,26/03/2024,2800,3100,3000,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Poovan,Small,26/03/2024,2200,2600,2400,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Red Banana,Medium,26/03/2024,3800,4500,4000,19
Haryana,Fatehabad,Dharsul,Potato,(Red Nanital),FAQ,26/03/2024,700,900,800,24
Haryana,Faridabad,Ballabhgarh,Potato,Other,FAQ,26/03/2024,600,1100,1000,24
Kerala,Wayanad,Thondernad  VFPCK,Banana,Nendra Bale,Large,26/03/2024,2800,2800,2800,19
Haryana,Gurgaon,Gurgaon,Potato,Other,FAQ,26/03/2024,1000,1500,1250,24
Meghalaya,East Khasi Hills,Shillong,Banana,Banana - Ripe,Large,26/03/2024,2500,5000,4000,19
Uttar Pradesh,Agra,Agra,Banana,Banana - Ripe,Medium,26/03/2024,2300,2550,2450,19
Uttar Pradesh,Amethi,Jafarganj,Banana,Banana - Ripe,Medium,26/03/2024,2750,2850,2800,19
Uttar Pradesh,Amroha,Dhanaura,Banana,Medium,Medium,26/03/2024,800,1000,900,19
Tripura,Sepahijala,Melaghar,Banana,Banana - Ripe,Medium,26/03/2024,2500,3000,2700,19
Himachal Pradesh,Kangra,Palampur,Potato,Other,FAQ,26/03/2024,1400,1600,1550,24
Kerala,Kollam,Kollam,Bitter gourd,Other,FAQ,26/03/2024,7000,8000,7500,81
Uttar Pradesh,Raebarelli,Raibareilly,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3300,3350,3325,77
Uttar Pradesh,Rampur,Rampur,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3350,3430,3380,77
Uttar Pradesh,Sambhal,Muradabad,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3330,3380,3350,77
Kerala,Kottayam,Thalayolaparambu,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3200,3700,3500,81
Uttrakhand,Dehradoon,Dehradoon,Mousambi(Sweet Lime),Other,Medium,26/03/2024,3000,4500,3500,77
Uttrakhand,Dehradoon,Rishikesh,Mousambi(Sweet Lime),Other,Small,26/03/2024,4000,4600,4350,77
Uttrakhand,UdhamSinghNagar,Kashipur,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,1600,1800,1700,77
West Bengal,Kolkata,Mechua,Mousambi(Sweet Lime),Other,Medium,26/03/2024,4900,5400,5000,77
Gujarat,Dahod,Dahod(Veg. Market),Pumpkin,Pumpkin,FAQ,26/03/2024,1500,1800,1500,84
Kerala,Palakad,vadakarapathy,Bitter gourd,Other,FAQ,26/03/2024,4200,4500,4300,81
Kerala,Palakad,Vadakkenchery,Bitter gourd,Other,FAQ,26/03/2024,6500,7000,6750,81
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,26/03/2024,2400,2500,2500,84
Kerala,Thiruvananthapuram,Anyara(EEC),Pumpkin,Pumpkin,FAQ,26/03/2024,2200,2400,2300,84
Kerala,Thiruvananthapuram,Nedumangadu,Pumpkin,Other,FAQ,26/03/2024,2900,3900,3000,84
Odisha,Sundergarh,Panposh,Bitter gourd,Other,FAQ,26/03/2024,2600,3000,2900,81
Karnataka,Kolar,Chickkaballapura,Chilly Capsicum,Chilly Capsicum,FAQ,26/03/2024,5000,6000,5400,88
Punjab,Hoshiarpur,Dasuya,Bitter gourd,Other,FAQ,26/03/2024,5000,6500,5750,81
Nagaland,Dimapur,Dimapur,Pumpkin,Pumpkin,FAQ,26/03/2024,3000,3500,3300,84
Nagaland,Zunheboto,Ghathashi,Pumpkin,Other,FAQ,26/03/2024,3100,3300,3200,84
NCT of Delhi,Delhi,Azadpur,Pumpkin,Pumpkin,FAQ,26/03/2024,500,2500,1750,84
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Chilly Capsicum,Other,FAQ,26/03/2024,2500,3000,2750,88
Rajasthan,Ganganagar,Sriganganagar (F&V),Mousambi(Sweet Lime),Mosambi-Organic,Medium,26/03/2024,3800,4200,4000,77
Uttar Pradesh,Amethi,Jafarganj,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3050,3150,3100,77
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bitter gourd,Bitter Gourd,FAQ,26/03/2024,1800,2300,2100,81
Karnataka,Bangalore,Ramanagara,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,2800,3600,3200,81
Karnataka,Kolar,Chickkaballapura,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,2000,2500,2400,81
Kerala,Alappuzha,Aroor,Bitter gourd,Other,FAQ,26/03/2024,7600,7800,7700,81
Kerala,Alappuzha,Cherthala,Bitter gourd,Other,FAQ,26/03/2024,4800,5000,4900,81
Kerala,Alappuzha,Harippad,Bitter gourd,Other,FAQ,26/03/2024,5000,5500,5000,81
Uttar Pradesh,Etawah,Etawah,Mousambi(Sweet Lime),Mousambi,Large,26/03/2024,3000,3350,3200,77
Uttar Pradesh,Gautam Budh Nagar,Dadri,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3050,3300,3180,77
Kerala,Ernakulam,Angamaly,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,5000,6000,5500,81
Kerala,Ernakulam,Mazhuvannur VFPCK,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,6700,8000,7900,81
Uttar Pradesh,Hapur,Gazipur,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3330,3370,3350,77
Uttar Pradesh,Jaunpur,Jaunpur,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3300,3350,3325,77
Uttar Pradesh,Kanpur,Kanpur(Grain),Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3200,3400,3300,77
Kerala,Ernakulam,Thrippunithura,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,8000,9000,8200,81
Kerala,Idukki,Adimali,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,6000,6000,6000,81
Uttar Pradesh,Meerut,Meerut,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3100,3200,3150,77
Uttar Pradesh,Mirzapur,Ahirora,Mousambi(Sweet Lime),Mousambi,Medium,26/03/2024,3300,3450,3360,77
Haryana,Karnal,"New Grain Market(main), Karnal",Pumpkin,Other,FAQ,26/03/2024,1200,1500,1350,84
Kerala,Pathanamthitta,Ranniangadi,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,6200,6400,6400,81
Haryana,Panchkula,Raipur Rai,Pumpkin,Pumpkin,FAQ,26/03/2024,1400,1800,1400,84
Haryana,Yamuna Nagar,Sadhaura,Pumpkin,Other,FAQ,26/03/2024,2000,2000,2000,84
Himachal Pradesh,Kullu,Bhuntar,Pumpkin,Other,FAQ,26/03/2024,2000,2500,2300,84
Maharashtra,Ahmednagar,Rahata,Bitter gourd,Other,FAQ,26/03/2024,2000,4200,3100,81
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Bitter gourd,Other,FAQ,26/03/2024,3500,4000,3500,81
Kerala,Alappuzha,Aroor,Pumpkin,Other,FAQ,26/03/2024,2800,3000,2900,84
Maharashtra,Nagpur,Hingna,Bitter gourd,Other,FAQ,26/03/2024,4000,4000,4000,81
Maharashtra,Nashik,Nasik,Bitter gourd,Other,FAQ,26/03/2024,3165,4585,3915,81
Maharashtra,Pune,Junnar(Otur),Bitter gourd,Other,FAQ,26/03/2024,1000,3000,1500,81
Kerala,Ernakulam,Thiruvaniyoor  VFPCK,Pumpkin,Other,FAQ,26/03/2024,3000,3000,3000,84
Maharashtra,Sangli,Islampur,Bitter gourd,Other,FAQ,26/03/2024,2500,3500,3000,81
NCT of Delhi,Delhi,Azadpur,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,2000,5000,4150,81
Kerala,Kollam,Chathanoor,Pumpkin,Other,FAQ,26/03/2024,2800,3200,3000,84
Odisha,Dhenkanal,Kamakhyanagar,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,5000,5200,5000,81
Kerala,Kozhikode(Calicut),Quilandy,Pumpkin,Other,FAQ,26/03/2024,2200,2300,2200,84
Kerala,Malappuram,Kondotty,Pumpkin,Other,FAQ,26/03/2024,1900,2100,2000,84
Kerala,Palakad,vadakarapathy,Pumpkin,Other,FAQ,26/03/2024,2000,2300,2200,84
Kerala,Palakad,Vadakkenchery,Pumpkin,Other,FAQ,26/03/2024,3500,4000,3750,84
Maharashtra,Nagpur,Nagpur,Bitter gourd,Other,FAQ,26/03/2024,4000,5000,4750,81
Uttar Pradesh,Bahraich,Bahraich,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3400,3600,3500,81
Punjab,Patiala,Patran,Pumpkin,Other,FAQ,26/03/2024,1000,2000,1450,84
Gujarat,Rajkot,Rajkot(Veg.Sub Yard),Bottle gourd,Bottle Gourd,FAQ,26/03/2024,1100,2150,1750,82
Uttar Pradesh,Saharanpur,Rampurmaniharan,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3100,3150,3124,81
Uttar Pradesh,Saharanpur,Saharanpur,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3200,3600,3400,81
Haryana,Ambala,Ambala Cantt.,Bottle gourd,Bottle Gourd,FAQ,26/03/2024,1500,1800,1600,82
Punjab,Tarntaran,Naushera Pannuan,Pumpkin,Other,FAQ,26/03/2024,800,1000,900,84
Haryana,Gurgaon,Sohna,Bottle gourd,Bottle Gourd,FAQ,26/03/2024,700,2000,1500,82
West Bengal,Coochbehar,Dinhata,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3400,3600,3500,81
West Bengal,Coochbehar,Mekhliganj,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3000,3200,3100,81
Haryana,Mewat,Nuh,Bottle gourd,Other,FAQ,26/03/2024,600,800,700,82
Uttar Pradesh,Amethi,Jafarganj,Pumpkin,Pumpkin,FAQ,26/03/2024,1850,1950,1900,84
West Bengal,Medinipur(E),Tamluk (Medinipur E),Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3800,4200,4000,81
West Bengal,North 24 Parganas,Barasat,Bitter gourd,Other,FAQ,26/03/2024,4000,4000,4000,81
Uttar Pradesh,Amroha,Amroha,Pumpkin,Pumpkin,FAQ,26/03/2024,1600,1700,1660,84
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Bitter gourd,Bitter Gourd,FAQ,26/03/2024,4100,4500,4300,81
Uttar Pradesh,Ayodhya,Faizabad,Pumpkin,Pumpkin,FAQ,26/03/2024,1400,1500,1460,84
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,26/03/2024,800,2200,2000,78
Haryana,Rewari,Kosli,Bottle gourd,Bottle Gourd,FAQ,26/03/2024,1200,1600,1500,82
Haryana,Yamuna Nagar,Radaur,Bottle gourd,Other,FAQ,26/03/2024,1500,2000,1800,82
Haryana,Yamuna Nagar,Sadhaura,Bottle gourd,Bottle Gourd,FAQ,26/03/2024,2000,2200,2100,82
Maharashtra,Sholapur,Solapur,Chilly Capsicum,Other,FAQ,26/03/2024,1500,3000,2000,88
Odisha,Kendrapara,Kendrapara,Pumpkin,Pumpkin,FAQ,26/03/2024,1500,2000,1500,84
Punjab,Bhatinda,Maur,Pumpkin,Pumpkin,FAQ,26/03/2024,2000,2500,2300,84
Punjab,Gurdaspur,F.G.Churian,Pumpkin,Pumpkin,FAQ,26/03/2024,1800,2000,1900,84
Punjab,Gurdaspur,Gurdaspur,Pumpkin,Other,FAQ,26/03/2024,1000,1200,1100,84
Odisha,Keonjhar,Anandapur,Pumpkin,Pumpkin,FAQ,26/03/2024,1000,1200,1100,84
Telangana,Mahbubnagar,Kalwakurthy,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3000,3300,3150,81
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Bitter gourd,Bitter Gourd,FAQ,26/03/2024,3500,3500,3500,81
Odisha,Mayurbhanja,Udala,Pumpkin,Pumpkin,FAQ,26/03/2024,1700,1800,1700,84
Haryana,Gurgaon,Pataudi,Bottle gourd,Other,FAQ,26/03/2024,800,1200,1000,82
Tripura,North Tripura,Kadamtala,Pumpkin,Pumpkin,FAQ,26/03/2024,1600,1900,1700,84
Haryana,Kurukshetra,Ladwa,Bottle gourd,Bottle Gourd,FAQ,26/03/2024,1500,2000,1800,82
Uttar Pradesh,Aligarh,Aligarh,Pumpkin,Pumpkin,FAQ,26/03/2024,1800,1900,1850,84
West Bengal,Hooghly,Kalipur,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,2700,2900,2800,81
West Bengal,North 24 Parganas,Habra,Bitter gourd,Other,FAQ,26/03/2024,2300,2500,2300,81
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Bottle gourd,Other,FAQ,26/03/2024,500,1250,875,82
Rajasthan,Ajmer,Ajmer(F&V),Pumpkin,Other,FAQ,26/03/2024,800,2000,1400,84
Uttar Pradesh,Agra,Agra,Pumpkin,Pumpkin,FAQ,26/03/2024,1500,1750,1650,84
West Bengal,Hooghly,Sheoraphuly,Bitter gourd,Bitter Gourd,FAQ,26/03/2024,2800,3000,2900,81
Maharashtra,Nashik,Lasalgaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/03/2024,2026,2075,2051,28
Uttar Pradesh,Gonda,Gonda,Banana,Banana - Ripe,Medium,26/03/2024,3100,3300,3200,19
Kerala,Alappuzha,Kayamkulam,Potato,Other,FAQ,26/03/2024,2300,2500,2400,24
Rajasthan,Ajmer,Madanganj Kishangarh,Cummin Seed(Jeera),Other,FAQ,26/03/2024,2500,22201,21000,42
Kerala,Ernakulam,Broadway market,Potato,(Red Nanital),FAQ,26/03/2024,3500,5000,3700,24
Kerala,Ernakulam,Thrippunithura,Potato,Potato,FAQ,26/03/2024,4000,4400,4000,24
Rajasthan,Churu,Sadulpur,Bajra(Pearl Millet/Cumbu),Bold,FAQ,26/03/2024,1900,2000,1950,28
Uttar Pradesh,Jhansi,Mauranipur,Banana,Banana - Ripe,Medium,26/03/2024,1800,1925,1860,19
Karnataka,Hassan,Sakaleshpura,Black pepper,Malabar,FAQ,26/03/2024,30000,30000,30000,38
Karnataka,Karwar(Uttar Kannad),Siddapur,Black pepper,Malabar,FAQ,26/03/2024,51699,51889,51769,38
Rajasthan,Jaipur,Kotputli,Bajra(Pearl Millet/Cumbu),Local,FAQ,26/03/2024,1700,1800,1750,28
Rajasthan,Jaipur,Sambhar (Kishangarh renwal),Bajra(Pearl Millet/Cumbu),Other,FAQ,26/03/2024,2400,2450,2425,28
Kerala,Kottayam,Kanjirappally,Potato,Other,FAQ,26/03/2024,3500,4000,3800,24
Kerala,Thiruvananthapuram,Pothencode,Potato,Other,FAQ,26/03/2024,17600,17680,17640,24
Maharashtra,Ahmednagar,Jamkhed,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/03/2024,2200,2700,2450,28
Maharashtra,Ahmednagar,Shrirampur(Belapur),Bajra(Pearl Millet/Cumbu),Other,FAQ,26/03/2024,2500,2500,2500,28
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Potato,Potato,FAQ,26/03/2024,1000,1600,1300,24
Jammu and Kashmir,Jammu,Akhnoor,Potato,Other,FAQ,26/03/2024,1200,1400,1300,24
Uttar Pradesh,Barabanki,Safdarganj,Banana,Banana - Ripe,Medium,26/03/2024,2900,2980,2950,19
Uttar Pradesh,Farukhabad,Farukhabad,Banana,Banana - Ripe,Medium,26/03/2024,2700,2900,2825,19
Maharashtra,Jalana,Jalana,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/03/2024,2100,2650,2500,28
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,FAQ,26/03/2024,950,1500,1250,43
Uttar Pradesh,Mathura,Mathura,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,26/03/2024,2360,2400,2380,28
Gujarat,Kheda,Nadiyad(Piplag),Coriander(Leaves),Coriander,FAQ,26/03/2024,1000,1100,1050,43
Maharashtra,Nashik,Nasik,Potato,Other,FAQ,26/03/2024,1400,2050,1800,24
Maharashtra,Pune,Manchar,Potato,Local,FAQ,26/03/2024,1000,2000,1500,24
Maharashtra,Pune,Pune(Manjri),Potato,Other,FAQ,26/03/2024,1500,2000,1800,24
Uttrakhand,UdhamSinghNagar,Khateema,Banana,Other,Medium,26/03/2024,1000,1200,1100,19
Uttrakhand,UdhamSinghNagar,Sitarganj,Banana,Other,Medium,26/03/2024,1800,2200,2000,19
Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coriander(Leaves),Coriander,FAQ,26/03/2024,100,200,150,43
Uttar Pradesh,Banda,Atarra,Banana,Banana - Ripe,Medium,26/03/2024,2350,2500,2425,19
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/03/2024,1400,1800,1600,24
Uttar Pradesh,Bareilly,Richha,Banana,Banana - Ripe,Medium,26/03/2024,640,690,660,19
Maharashtra,Nashik,Malegaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/03/2024,2000,2635,2341,28
Maharashtra,Parbhani,Pathari,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/03/2024,2400,2400,2400,28
Uttar Pradesh,Jalaun (Orai),Konch,Banana,Banana - Ripe,Medium,26/03/2024,1800,1900,1850,19
Rajasthan,Jodhpur,Bhagat Kii Phalodi,Cummin Seed(Jeera),Other,FAQ,26/03/2024,20000,22500,21250,42
Himachal Pradesh,Shimla,Shimla,Water Melon,Water Melon,Medium,26/03/2024,2500,3000,2700,73
Kerala,Idukki,Munnar,Water Melon,Water Melon,Medium,26/03/2024,3000,3500,3500,73
Kerala,Malappuram,Kottakkal,Water Melon,Other,Medium,26/03/2024,2000,2150,2100,73
Haryana,Mahendragarh-Narnaul,Narnaul,Papaya,Other,Medium,26/03/2024,2000,2000,2000,72
Himachal Pradesh,Hamirpur,Hamirpur,Chikoos(Sapota),Other,Medium,26/03/2024,7000,8000,7500,71
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Chikoos(Sapota),Other,Medium,26/03/2024,5200,5500,5450,71
Maharashtra,Sholapur,Solapur,Guar,Other,FAQ,26/03/2024,2600,5000,3000,75
Uttrakhand,Haridwar,Haridwar Union,Water Melon,Other,Medium,26/03/2024,1500,2000,1800,73
Rajasthan,Dausa,Dausa,Guar,Other,FAQ,26/03/2024,4200,4600,4400,75
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Water Melon,Water Melon,Small,26/03/2024,1500,1500,1500,73
Punjab,Sangrur,Malerkotla,Papaya,Other,Large,26/03/2024,1200,1500,1200,72
Gujarat,Surendranagar,Vadhvan,Guar,Gwar,FAQ,26/03/2024,6500,7500,7000,75
Maharashtra,Ahmednagar,Rahata,Guar,Other,FAQ,26/03/2024,6000,8000,7000,75
Punjab,Nawanshahr,Banga,Water Melon,Other,Medium,26/03/2024,2800,2800,2800,73
Jammu and Kashmir,Anantnag,Ashahipora (Anantnagh),Papaya,Papaya,Large,26/03/2024,4000,4500,4250,72
Rajasthan,Alwar,Alwar (F&V),Chikoos(Sapota),Other,Large,26/03/2024,3800,5000,4400,71
Maharashtra,Pune,Manchar,Guar,Other,FAQ,26/03/2024,2000,8220,5110,75
Maharashtra,Pune,Pune(Moshi),Guar,Other,FAQ,26/03/2024,7000,10000,8500,75
Nagaland,Phek,Phek,Papaya,Other,Medium,26/03/2024,5000,7000,6000,72
Punjab,Ferozpur,Firozepur City,Papaya,Other,Medium,26/03/2024,1500,3500,2500,72
Punjab,Gurdaspur,Dinanagar,Papaya,Papaya,Medium,26/03/2024,3500,4000,4000,72
NCT of Delhi,Delhi,Azadpur,Guar,Gwar,FAQ,26/03/2024,2000,3500,3100,75
Punjab,Hoshiarpur,Mukerian,Papaya,Papaya,Medium,26/03/2024,2500,4500,3500,72
Punjab,Hoshiarpur,Tanda Urmur,Papaya,Other,Large,26/03/2024,3500,4000,3800,72
Rajasthan,Ajmer,Ajmer(F&V),Water Melon,Other,Large,26/03/2024,800,1800,1400,73
Maharashtra,Jalgaon,Jalgaon,Guar,Other,FAQ,26/03/2024,4000,6000,5000,75
Maharashtra,Nagpur,Hingna,Guar,Other,FAQ,26/03/2024,3500,4000,4000,75
Himachal Pradesh,Una,Una,Chikoos(Sapota),Other,Medium,26/03/2024,4000,5000,4500,71
Punjab,Fatehgarh,Sirhind,Papaya,Other,Medium,26/03/2024,3200,3500,3200,72
Uttar Pradesh,Badaun,Bilsi,Gur(Jaggery),Red,FAQ,26/03/2024,3430,3500,3460,74
Uttar Pradesh,Bahraich,Bahraich,Gur(Jaggery),Red,FAQ,26/03/2024,3900,4100,4000,74
Uttar Pradesh,Ballia,Vilthararoad,Gur(Jaggery),Other,FAQ,26/03/2024,4000,4200,4100,74
Uttar Pradesh,Barabanki,Safdarganj,Gur(Jaggery),Yellow,FAQ,26/03/2024,3900,3980,3950,74
Uttar Pradesh,Bulandshahar,Buland Shahr,Gur(Jaggery),Pathari,FAQ,26/03/2024,3700,3950,3890,74
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Papaya,Papaya,Medium,26/03/2024,1930,2010,1990,72
Uttar Pradesh,Lucknow,Lucknow,Papaya,Papaya,Medium,26/03/2024,2300,2400,2350,72
Rajasthan,Ganganagar,Sadulshahar,Guar,Gwar,FAQ,26/03/2024,4666,4666,4666,75
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 3,FAQ,26/03/2024,3280,3560,3420,74
Karnataka,Belgaum,Gokak,Gur(Jaggery),Nizamabad,FAQ,26/03/2024,3996,4050,4038,74
Rajasthan,Jalore,Jalore,Guar,Gwar,FAQ,26/03/2024,3000,3500,3300,75
Maharashtra,Sangli,Sangli,Gur(Jaggery),Other,FAQ,26/03/2024,3300,3835,3568,74
Maharashtra,Sholapur,Solapur,Gur(Jaggery),Yellow,FAQ,26/03/2024,3851,3851,3851,74
Rajasthan,Udaipur,Udaipur (Grain),Gur(Jaggery),Other,FAQ,26/03/2024,3700,4100,3900,74
Uttar Pradesh,Bulandshahar,Khurja,Papaya,Papaya,Medium,26/03/2024,2150,2350,2250,72
Uttar Pradesh,Ayodhya,Faizabad,Gur(Jaggery),Red,FAQ,26/03/2024,3590,3700,3650,74
Uttar Pradesh,Hapur,Gazipur,Gur(Jaggery),Yellow,FAQ,26/03/2024,4380,4420,4400,74
Uttrakhand,UdhamSinghNagar,Kashipur,Papaya,Other,Medium,26/03/2024,2000,2200,2100,72
Uttar Pradesh,Hardoi,Madhoganj,Gur(Jaggery),Yellow,FAQ,26/03/2024,3400,3500,3450,74
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,26/03/2024,4255,4455,4355,74
Uttar Pradesh,Kanpur,Choubepur,Gur(Jaggery),Yellow,FAQ,26/03/2024,3600,3700,3660,74
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Gur(Jaggery),Achhu,FAQ,26/03/2024,3325,3410,3375,74
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Pathari,FAQ,26/03/2024,3540,3710,3680,74
Uttar Pradesh,Mainpuri,Mainpuri,Gur(Jaggery),Red,FAQ,26/03/2024,3540,3700,3650,74
Uttar Pradesh,Mirzapur,Ahirora,Gur(Jaggery),Red,FAQ,26/03/2024,4300,4400,4350,74
Uttar Pradesh,Sonbhadra,Robertsganj,Gur(Jaggery),Red,FAQ,26/03/2024,4265,4415,4350,74
Kerala,Alappuzha,Aroor,Ashgourd,Other,FAQ,26/03/2024,2500,2700,2600,83
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,26/03/2024,1500,1800,1600,83
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,26/03/2024,2000,2400,2000,83
Kerala,Ernakulam,Mazhuvannur VFPCK,Ashgourd,Ashgourd,FAQ,26/03/2024,700,1300,1000,83
Kerala,Ernakulam,Perumbavoor,Ashgourd,Ashgourd,FAQ,26/03/2024,1500,2500,2000,83
Kerala,Ernakulam,Thiruvaniyoor  VFPCK,Ashgourd,Ashgourd,FAQ,26/03/2024,1200,2500,2200,83
Kerala,Ernakulam,Thrippunithura,Ashgourd,Ashgourd,FAQ,26/03/2024,2300,4000,2500,83
Rajasthan,Ganganagar,Padampur,Guar,Other,FAQ,26/03/2024,4774,4825,4825,75
Rajasthan,Jaipur,Jaipur (F&V),Papaya,Other,Medium,26/03/2024,2000,2400,2200,72
Uttar Pradesh,Amethi,Sultanpur,Papaya,Papaya,Medium,26/03/2024,2335,2500,2410,72
Uttar Pradesh,Ayodhya,Faizabad,Papaya,Papaya,Medium,26/03/2024,2300,2450,2400,72
Uttar Pradesh,Etawah,Jasvantnagar,Papaya,Papaya,Medium,26/03/2024,2570,2670,2620,72
West Bengal,Purba Bardhaman,Burdwan,Gur(Jaggery),Other,FAQ,26/03/2024,3700,4000,3800,74
West Bengal,Puruliya,Purulia,Gur(Jaggery),Other,FAQ,26/03/2024,3375,3450,3400,74
Punjab,Patiala,Patran,Grapes,Indian,Medium,26/03/2024,2000,6500,4880,22
Rajasthan,Chittorgarh,Nimbahera,Wheat,Other,FAQ,26/03/2024,2200,2847,2523,1
Rajasthan,Chittorgarh,Pratapgarh,Wheat,Other,FAQ,26/03/2024,2150,2551,2450,1
Rajasthan,Alwar,Alwar (F&V),Grapes,Other,Large,26/03/2024,3600,5700,4500,22
Rajasthan,Bikaner,Bikaner (F&V),Grapes,Other,Medium,26/03/2024,3300,3500,3400,22
Uttar Pradesh,Amethi,Jafarganj,Grapes,Green,Medium,26/03/2024,3930,4020,3970,22
Rajasthan,Dausa,Mandawari,Wheat,Other,FAQ,26/03/2024,2342,2791,2600,1
Rajasthan,Hanumangarh,Bhadara,Wheat,Other,FAQ,26/03/2024,2476,2476,2476,1
Uttar Pradesh,Amethi,Sultanpur,Grapes,Green,Medium,26/03/2024,3885,4070,3960,22
Uttar Pradesh,Ayodhya,Rudauli,Grapes,Green,Medium,26/03/2024,4100,4200,4150,22
Uttar Pradesh,Badaun,Shahaswan,Grapes,Annabesahai,Medium,26/03/2024,4000,4400,4200,22
Uttar Pradesh,Gautam Budh Nagar,Dadri,Grapes,Green,Medium,26/03/2024,4150,4500,4300,22
Rajasthan,Hanumangarh,Nohar,Wheat,Other,FAQ,26/03/2024,2375,2375,2375,1
Rajasthan,Jaipur,Bassi,Wheat,Other,FAQ,26/03/2024,2315,2475,2395,1
Rajasthan,Jhalawar,Bhawani Mandi,Wheat,Other,FAQ,26/03/2024,2050,2668,2359,1
Madhya Pradesh,Rajgarh,Pachaur,Wheat,Local,FAQ,26/03/2024,2325,2325,2325,1
Uttar Pradesh,Sonbhadra,Robertsganj,Apple,Delicious,Medium,26/03/2024,7900,8135,8010,17
Uttrakhand,Dehradoon,Dehradoon,Apple,Apple,Medium,26/03/2024,5500,7500,6500,17
